productId,partNumber,brand,name,catalogUrl
246513,380-00858-02,Shimadzu,SHIMSEN Styra SAX 500mg/3mL 50pcs,
246514,380-00858-03,Shimadzu,SHIMSEN Silica C8 500mg/3mL 50pcs,
246515,380-00858-04,Shimadzu,SHIMSEN Silica C8 30mg/1mL 100pcs,
246516,380-00858-05,Shimadzu,SHIMSEN Silica C8 150mg/6mL 30pcs,
246517,380-00858-06,Shimadzu,SHIMSEN Silica C8 200mg/6mL 30pcs,
246518,380-00859-01,Shimadzu,SHIMSEN Silica CN 60mg/3mL 50pcs,
246519,380-00859-02,Shimadzu,SHIMSEN Silica CN 500mg/6mL 30pcs,
246520,380-00859-03,Shimadzu,SHIMSEN Silica CN 500mg/3mL 50pcs,
246521,380-00859-04,Shimadzu,SHIMSEN Silica CN 30mg/1mL 100pcs,
246522,380-00859-05,Shimadzu,SHIMSEN Silica CN 150mg/6mL 30pcs,
246523,380-00859-06,Shimadzu,SHIMSEN Silica CN 200mg/6mL 30pcs,
246524,380-00860-01,Shimadzu,SHIMSEN Silica Si 60mg/3mL 50pcs,
246525,380-00860-02,Shimadzu,SHIMSEN Silica Si 500mg/6mL 30pcs,
246526,380-00860-03,Shimadzu,SHIMSEN Silica Si 500mg/3mL 50pcs,
246527,380-00860-04,Shimadzu,SHIMSEN Silica Si 30mg/1mL 100pcs,
246528,380-00860-05,Shimadzu,SHIMSEN Silica Si 150mg/6mL 30pcs,
246529,380-00860-06,Shimadzu,SHIMSEN Silica Si 200mg/6mL 30pcs,
246530,380-00861-01,Shimadzu,SHIMSEN Silica SAX 60mg/3mL 50pcs,
246531,380-00861-02,Shimadzu,SHIMSEN Silica SAX 500mg/6mL 30pcs,
246532,380-00861-03,Shimadzu,SHIMSEN Silica SAX 500mg/3mL 50pcs,
246533,380-00861-04,Shimadzu,SHIMSEN Silica SAX 30mg/1mL 100pcs,
246534,380-00861-05,Shimadzu,SHIMSEN Silica SAX 150mg/6mL 30pcs,
246535,380-00861-06,Shimadzu,SHIMSEN Silica SAX 200mg/6mL 30pcs,
246536,380-00862-01,Shimadzu,SHIMSEN Silica SCX 60mg/3mL 50pcs,
246537,380-00862-02,Shimadzu,SHIMSEN Silica SCX 500mg/6mL 30pcs,
246538,380-00862-03,Shimadzu,SHIMSEN Silica SCX 500mg/3mL 50pcs,
246539,380-00862-04,Shimadzu,SHIMSEN Silica SCX 30mg/1mL 100pcs,
246540,380-00862-05,Shimadzu,SHIMSEN Silica SCX 150mg/6mL 30pcs,
246541,380-00862-06,Shimadzu,SHIMSEN Silica SCX 200mg/6mL 30pcs,
247347,227-34500-01,Shimadzu,"Shim-vial H 1.5 mL clear glass, Cap with PTFE/silicon septum (slitless)",
247348,227-34500-02,Shimadzu,"Shim-vial H 1.5 mL clear glass, Cap with PTFE/silicon septum (slit)",
247349,227-34500-03,Shimadzu,"Shim-vial H 1.5 mL amber glass, Cap with PTFE/silicon septum (slitless)",
247350,227-34500-04,Shimadzu,"Shim-vial H 1.5 mL amber glass, Cap with PTFE/silicon septum (slit)",
247351,227-34500-05,Shimadzu,"Shim-vial H 1.5 mL clear glass, Cap with silicon septum (slitless)",
247352,227-34500-06,Shimadzu,Shim-vial H 1.5 mL clear glass vial only,
247353,227-34500-07,Shimadzu,"Shim-vial H 1.5 mL amber glass, vial only",
247354,227-34500-11,Shimadzu,"Shim-vial H 0.15 mL clear glass, Cap with PTFE/silicon septum (slitless)",
247355,227-34500-12,Shimadzu,"Shim-vial H 0.15 mL clear glass, Cap with PTFE/silicon septum (slit)",
247356,227-34500-13,Shimadzu,"Shim-vial H 0.15 mL amber glass, Cap with PTFE/silicon septum (slitless)",
247357,227-34500-14,Shimadzu,"Shim-vial H 0.15 mL amber glass, Cap with PTFE/silicon septum (slit)",
247358,227-34500-16,Shimadzu,"Shim-vial H 0.15 mL clear glass, vial only",
247359,227-34500-17,Shimadzu,Shim-vial H 0.15 mL amber glass vial only,
247360,227-34500-21,Shimadzu,Cap with PTFE/silicon septum (slitless),
247361,227-34500-22,Shimadzu,Cap with PTFE/silicon septum (slit),
247362,227-34500-24,Shimadzu,Cap with PEEK Film / Silicone Septum (slitless) for SH,
247363,227-34500-25,Shimadzu,Cap with PEEK Film / Silicone Septum (slit),
247364,227-34500-51,Shimadzu,"Shim-vial S 1.5 mL clear glass, Cap with PTFE/silicon septum (slitless)",
247365,227-34500-52,Shimadzu,"Shim-vial S 1.5 mL clear glass, Cap with PTFE/silicon septum (slit)",
247366,227-34500-53,Shimadzu,"Shim-vial S 1.5 mL amber glass, Cap with PTFE/silicon septum (slitless)",
247367,227-34500-54,Shimadzu,"Shim-vial S 1.5 mL amber glass, Cap with PTFE/silicon septum (slit)",
247368,227-34500-55,Shimadzu,"Shim-vial S 1.5 mL clear glass, Cap with silicon septum (slitless)",
247369,227-34500-56,Shimadzu,"Shim-vial S 1.5 mL clear glass, vial only",
247370,227-34500-57,Shimadzu,"Shim-vial S 1.5 mL amber glass, vial only",
270090,380-00855-07,Shimadzu,SHIMSEN Styra HLB 500mg/6mL 30pcs,
270091,380-00855-10,Shimadzu,SHIMSEN Styra HLB 200mg/6mL 30pcs,
270092,380-00857-10,Shimadzu,SHIMSEN Styra SCX 200mg/6mL 30pcs,
270093,380-00871-01,Shimadzu,SHIMSEN Silica C18 500mg/3mL 50pcs,
270094,380-00872-07,Shimadzu,SHIMSEN Styra C18 200mg/6mL 30pcs,
270095,380-00870-07,Shimadzu,SHIMSEN Styra C8 30mg/1mL 100pcs,
270096,Not Found,Shimadzu,SHIMSEN Styra C8 150mg/6mL 30pcs,
270097,380-00864-03,Shimadzu,SHIMSEN Styra CN,
