productId,partNumber,brand,name,description,descriptionQuality,specifications,url,status
THER-26098-0200,26098-0200,Thermo Fisher Scientific,TraceGOLD™ TG-5MS GC Columns,Employ the most widely used MS phase in gas chromatography with the 5% phenyl phase Thermo Scientific™ TraceGOLD™ TG-5MS GC Column.,medium,"{""Description"": ""0.1 um Thickness; 0.1 mm ID; 10 m Length"", ""Diameter (Metric)"": ""0.1 mm"", ""For Use With (Application)"": ""Active Compounds Analysis, GC/MS for Analysis of Active Compounds"", ""Max. Temperature"": ""330/350°C"", ""Polarity"": ""Low-Polar"", ""Diameter (Metric) Inner"": ""0.1 mm"", ""Film Thickness"": ""0.1 μm"", ""Length (Metric)"": ""10 m"", ""Product Line"": ""TraceGOLD"", ""Stationary Phase"": ""TraceGOLD™ TG-5 MS"", ""USP Type"": ""G27, G36"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/26098-0200,success
THER-26098-0205,26098-0205,Thermo Fisher Scientific,"TraceGOLD™ TG-5MS Guard GC Columns with SafeGuard, 5m x 0.25mm I.D. x 0.25μm",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0205,success
THER-26098-0300,26098-0300,Thermo Fisher Scientific,"TraceGOLD™ TG-WaxMS GC Columns, 0.25μm, 0.25mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0300,success
THER-26098-0305,26098-0305,Thermo Fisher Scientific,"TraceGOLD™ TG-WaxMS GC Columns, 0.5μm, 0.25mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0305,success
THER-26098-0310,26098-0310,Thermo Fisher Scientific,"TraceGOLD™ TG-WaxMS GC Columns, 1.0μm, 0.25mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0310,success
THER-26098-0315,26098-0315,Thermo Fisher Scientific,"TraceGOLD™ TG-WaxMS GC Columns, 0.25μm, 0.32mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0315,success
THER-26098-0320,26098-0320,Thermo Fisher Scientific,"TraceGOLD™ TG-WaxMS GC Columns, 0.5μm, 0.32mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0320,success
THER-26098-0325,26098-0325,Thermo Fisher Scientific,"TraceGOLD™ TG-WaxMS GC Columns, 1.0μm, 0.32mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0325,success
THER-26098-0330,26098-0330,Thermo Fisher Scientific,"TraceGOLD™ TG-WaxMS GC Columns, 0.25μm, 0.53mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0330,success
THER-26098-0335,26098-0335,Thermo Fisher Scientific,"TraceGOLD™ TG-WaxMS GC Columns, 1.0μm, 0.53mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0335,success
THER-26098-0340,26098-0340,Thermo Fisher Scientific,"TraceGOLD™ TG-WaxMS GC Columns, 1.5μm, 0.53mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0340,success
THER-26098-0345,26098-0345,Thermo Fisher Scientific,"TraceGOLD™ TG-WaxMS GC Columns, 3.0μm, 0.53mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0345,success
THER-26098-0400,26098-0400,Thermo Fisher Scientific,"TraceGOLD TG-5HT GC Columns, 0.1μm, 0.25mm I.D., 15m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0400,success
THER-26098-0405,26098-0405,Thermo Fisher Scientific,"TraceGOLD TG-5HT GC Columns, 0.25μm, 0.25mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0405,success
THER-26098-0410,26098-0410,Thermo Fisher Scientific,"TraceGOLD TG-5HT GC Columns, 0.5μm, 0.25mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0410,success
THER-26098-0415,26098-0415,Thermo Fisher Scientific,"TraceGOLD TG-5HT GC Columns, 0.1μm, 0.32mm I.D., 15m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0415,success
THER-26098-0420,26098-0420,Thermo Fisher Scientific,"TraceGOLD TG-5HT GC Columns, 0.25μm, 0.32mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0420,success
THER-26098-0425,26098-0425,Thermo Fisher Scientific,"TraceGOLD TG-5HT GC Columns, 0.5μm, 0.32mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0425,success
THER-26098-0430,26098-0430,Thermo Fisher Scientific,"TraceGOLD TG-5HT GC Columns, 0.1μm, 0.53mm I.D., 15m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0430,success
THER-26098-0435,26098-0435,Thermo Fisher Scientific,"TraceGOLD TG-5HT GC Columns, 0.25μm, 0.53mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0435,success
THER-26098-0440,26098-0440,Thermo Fisher Scientific,"TraceGOLD TG-5HT GC Columns, 1.0μm, 0.53mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0440,success
THER-26098-0500,26098-0500,Thermo Fisher Scientific,"TraceGOLD™ TG-624 and TG-624SilMS GC Columns, 0.25μm, 0.25mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0500,success
THER-26098-0505,26098-0505,Thermo Fisher Scientific,"TraceGOLD™ TG-624 and TG-624SilMS GC Columns, 0.5μm, 0.25mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0505,success
THER-26098-0510,26098-0510,Thermo Fisher Scientific,"TraceGOLD™ TG-624 and TG-624SilMS GC Columns, 1.4μm, 0.25mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0510,success
THER-26098-0515,26098-0515,Thermo Fisher Scientific,"TraceGOLD™ TG-624 and TG-624SilMS GC Columns, 0.25μm, 0.32mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0515,success
THER-26098-0520,26098-0520,Thermo Fisher Scientific,"TraceGOLD™ TG-624 and TG-624SilMS GC Columns, 0.5μm, 0.32mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0520,success
THER-26098-0525,26098-0525,Thermo Fisher Scientific,"TraceGOLD™ TG-624 and TG-624SilMS GC Columns, 1.8μm, 0.32mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0525,success
THER-26098-0530,26098-0530,Thermo Fisher Scientific,"TraceGOLD™ TG-624 and TG-624SilMS GC Columns, 3.0μm, 0.32mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0530,success
THER-26098-0535,26098-0535,Thermo Fisher Scientific,"TraceGOLD™ TG-624 and TG-624SilMS GC Columns, 0.25μm, 0.53mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0535,success
THER-26098-0540,26098-0540,Thermo Fisher Scientific,"TraceGOLD™ TG-624 and TG-624SilMS GC Columns, 1.0μm, 0.53mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0540,success
THER-26098-0545,26098-0545,Thermo Fisher Scientific,"TraceGOLD™ TG-624 and TG-624SilMS GC Columns, 3.0μm, 0.53mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0545,success
THER-26098-0550,26098-0550,Thermo Fisher Scientific,"TraceGOLD™ TG-624 and TG-624SilMS GC Columns, 5.0μm, 0.53mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0550,success
THER-26098-0600,26098-0600,Thermo Fisher Scientific,"TraceGOLD TG-POLAR GC Columns, 0.25μm, 0.25mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0600,success
THER-26098-0605,26098-0605,Thermo Fisher Scientific,"TraceGOLD TG-POLAR GC Columns, 0.5μm, 0.25mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0605,success
THER-26098-0610,26098-0610,Thermo Fisher Scientific,"TraceGOLD TG-POLAR GC Columns, 1.0μm, 0.25mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0610,success
THER-26098-0615,26098-0615,Thermo Fisher Scientific,"TraceGOLD TG-POLAR GC Columns, 0.25μm, 0.32mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0615,success
THER-26098-0620,26098-0620,Thermo Fisher Scientific,"TraceGOLD TG-POLAR GC Columns, 0.5μm, 0.32mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0620,success
THER-26098-0625,26098-0625,Thermo Fisher Scientific,"TraceGOLD TG-POLAR GC Columns, 1.0μm, 0.32mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0625,success
THER-26098-0630,26098-0630,Thermo Fisher Scientific,"TraceGOLD TG-POLAR GC Columns, 0.25μm, 0.53mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0630,success
THER-26098-0635,26098-0635,Thermo Fisher Scientific,"TraceGOLD TG-POLAR GC Columns, 1.0μm, 0.53mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0635,success
THER-26098-0640,26098-0640,Thermo Fisher Scientific,"TraceGOLD TG-POLAR GC Columns, 1.5μm, 0.53mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0640,success
THER-26098-0700,26098-0700,Thermo Fisher Scientific,"TRACE™ TR-V1 GC Columns, 1.0μm, 0.25mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0700,success
THER-26098-0705,26098-0705,Thermo Fisher Scientific,"TRACE™ TR-V1 GC Columns, 1.8μm, 0.25mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0705,success
THER-26098-0710,26098-0710,Thermo Fisher Scientific,"TRACE™ TR-V1 GC Columns, 1.0μm, 0.32mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0710,success
THER-26098-0715,26098-0715,Thermo Fisher Scientific,"TRACE™ TR-V1 GC Columns, 1.8μm, 0.32mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0715,success
THER-26098-0720,26098-0720,Thermo Fisher Scientific,"TRACE™ TR-V1 GC Columns, 3.0μm, 0.32mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0720,success
THER-26098-0725,26098-0725,Thermo Fisher Scientific,"TRACE™ TR-V1 GC Columns, 1.0μm, 0.53mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0725,success
THER-26098-0730,26098-0730,Thermo Fisher Scientific,"TRACE™ TR-V1 GC Columns, 3.0μm, 0.53mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0730,success
THER-26098-0735,26098-0735,Thermo Fisher Scientific,"TRACE™ TR-V1 GC Columns, 5.0μm, 0.53mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0735,success
THER-26098-0800,26098-0800,Thermo Fisher Scientific,"TRACE™ TR-5MS GC Columns, 0.25μm, 0.25mm I.D., 30m length",,none,{},https://www.thermofisher.com/order/catalog/product/26098-0800,success
THER-083225,083225,Thermo Fisher Scientific,Dionex™ IonPac™ AS19-4μm IC Columns,Achieve high resolution separations of trace oxyhalides and inorganic anions in drinking water using this 4μm hydroxide-selective anion-exchange column.,high,"{""Anion Exchange Capacity"": ""1.5 μeq"", ""Certifications/Compliance"": ""Method 300.0 and 300.1"", ""Column Capacity"": ""1.5 μeq"", ""Column Chemistry"": ""Hydroxide"", ""Column Construction"": ""PEEK"", ""Crosslinking"": ""55% DVB"", ""Flow Rate"": ""0.25 to 0.38 mL/min."", ""For Use With (Application)"": ""Anion Exchange"", ""For Use With (Equipment)"": ""Dionex IonPac AS19-4μm Analytical Column"", ""Green Features"": ""Responsibly packaged"", ""Hydrophobicity"": ""Ultralow"", ""Ion Exchange Group"": ""Alkanol Quaternary Ammonium Ion"", ""Max. Pressure"": ""5000 psi (345 bar)"", ""Packing Material"": ""Polymeric"", ""Particle Size"": ""11 μm"", ""Pore Size"": ""<1 &‌Aring;"", ""Quantity"": ""Each 1"", ""Solvent Compatibility"": ""pH 0 to 14, 0 to 100% HPLC Solvents"", ""Solvents"": ""0 to 100% of HPLC Solvents"", ""Stationary Phase"": ""IonPac AS19-4 μm"", ""Column Type"": ""Guard Column"", ""Diameter (Metric)"": ""2 mm"", ""Format"": ""Microbore"", ""Length (Metric)"": ""50 mm"", ""pH"": ""0 to 14"", ""Unit Size"": ""Each 1""}",https://www.thermofisher.com/order/catalog/product/083225,success
THER-302756TS,302756TS,Thermo Fisher Scientific,"Dionex™ IonPac™ AS16-4μm Analytical, Capillary, and Guard IC Columns 2 mm","Anion-exchange columns designed for use with ion chromatography systems and methods, available in a range of dimensions and formats. Use hydroxide-selective columns for inorganic anions, oxyhalides, organic acids, haloacetic acids, or multivalent anions in complex matrices. Alternatively, choose columns for use with carbonate eluents for well-characterized isocratic separations.",high,{},https://www.thermofisher.com/order/catalog/product/302756TS,success
THER-303154,303154,Thermo Fisher Scientific,Dionex™ IonPac™ AS32-Fast-4μm Analytical and Guard Columns,"Anion-exchange columns designed for use with ion chromatography systems and methods, available in a range of dimensions and formats. Use hydroxide-selective columns for inorganic anions, oxyhalides, organic acids, haloacetic acids, or multivalent anions in complex matrices. Alternatively, choose columns for use with carbonate eluents for well-characterized isocratic separations.",high,{},https://www.thermofisher.com/order/catalog/product/303154,success
THER-302558,302558,Thermo Fisher Scientific,Dionex™ IonPac™ AS23-4μm Analytical and Guard Columns,"Determine trace levels of bromate and other oxyhalides in drinking water, ground water, waste water, and other matrices with these anion exchange columns.",high,"{""Anion Exchange Capacity"": ""1.5 μeq"", ""Column Capacity"": ""1.5 μeq"", ""Column Chemistry"": ""Carbonate/Bicarbonate"", ""Column Construction"": ""PEEK"", ""Crosslinking"": ""55% DVB"", ""Flow Rate"": ""0.25 to 0.40 mL/min."", ""For Use With (Application)"": ""Anion Exchange"", ""For Use With (Equipment)"": ""Dionex IonPac AS23-4μm Microbore Analytical Column"", ""Green Features"": ""Responsibly packaged"", ""Hydrophobicity"": ""Ultralow"", ""Ion Exchange Group"": ""Alkanol Quaternary Ammonium Ion"", ""Max. Pressure"": ""5000 psi (345 bar)"", ""Packing Material"": ""Polyvinylbenzyl Ammonium Polymer/Divinylbenzene"", ""Particle Size"": ""11 μm"", ""Quantity"": ""Each 1"", ""Solvent Compatibility"": ""pH 0 to 14, 0 to 100% HPLC Solvents"", ""Stationary Phase"": ""IonPac AG23-4μm"", ""Column Type"": ""Guard Column"", ""Diameter (Metric)"": ""2 mm"", ""Format"": ""Microbore"", ""Length (Metric)"": ""50 mm"", ""Unit Size"": ""Each 1""}",https://www.thermofisher.com/order/catalog/product/302558,success
THER-35005,35005,Thermo Fisher Scientific,Hypercarb™ Porous Graphitic Carbon HPLC Columns 10 mm,,none,{},https://www.thermofisher.com/order/catalog/product/35005,success
THER-079717,079717,Thermo Fisher Scientific,Acclaim™ Trinity Q1 LC Columns,Use to separate the herbicides diquat and paraquat.,low,"{""Column Format"": ""Analytical Column"", ""Column Type"": ""Specialty / Application Specific"", ""Diameter (Metric)"": ""2.1 mm"", ""Endcapped"": ""Yes"", ""Max. Pressure"": ""6000 psi"", ""Pore Size"": ""300Å"", ""Quantity"": ""Each"", ""Surface Area"": ""100 m2/g"", ""Temperature (Metric) Maximum"": ""40°C"", ""Diameter (Metric) Inner"": ""2.1 mm"", ""Length (Metric)"": ""100 mm"", ""Particle Size"": ""3 μm"", ""Product Line"": ""Acclaim"", ""pH"": ""2.5 to 7.5"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/079717,success
THER-22105,22105,Thermo Fisher Scientific,"SM(PEG)6 (PEGylated, long-chain SMCC crosslinker)",Thermo Scientific Pierce SM(PEG)n is a series of amine-to-sulfhydryl crosslinkers that differ in length from 17.6 to 95.2 angstroms asRead more,medium,"{""Cell Permeability"": ""No"", ""Description"": ""SM(PEG)6"", ""Form"": ""Solid"", ""Labeling Method"": ""Chemical Labeling"", ""Molecular Weight (g/mol)"": ""601.6"", ""PEGylated"": ""Yes"", ""Product Line"": ""Pierce™"", ""Quantity"": ""100 mg"", ""Reactive Moiety"": ""Maleimide, NHS Ester"", ""Shipping Condition"": ""Ambient"", ""Solubility"": ""Water"", ""Spacer Arm Length"": ""32.5 Å"", ""Water Soluble"": ""Yes"", ""Chemical Reactivity"": ""Amine-Sulfhydryl"", ""Cleavable"": ""No"", ""Crosslinker Type"": ""Heterobifunctional"", ""Format"": ""Standard"", ""Product Type"": ""Crosslinker"", ""Spacer"": ""Long (>30 Å)"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/22105,success
THER-083242,083242,Thermo Fisher Scientific,Acclaim™ Trinity Q1 LC Columns,Use to separate the herbicides diquat and paraquat.,low,"{""Column Format"": ""Analytical Column"", ""Column Type"": ""Specialty / Application Specific"", ""Diameter (Metric)"": ""2.1 mm"", ""Endcapped"": ""Yes"", ""Max. Pressure"": ""4000 psi"", ""Pore Size"": ""300Å"", ""Quantity"": ""Each"", ""Surface Area"": ""100 m2/g"", ""Temperature (Metric) Maximum"": ""40°C"", ""Diameter (Metric) Inner"": ""2.1 mm"", ""Length (Metric)"": ""50 mm"", ""Particle Size"": ""3 μm"", ""Product Line"": ""Acclaim"", ""pH"": ""2.5 to 7.5"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/083242,success
THER-079719,079719,Thermo Fisher Scientific,Acclaim™ Trinity Q1 LC Columns,Use to separate the herbicides diquat and paraquat.,low,"{""Column Format"": ""Guard Cartridge, 2 Pk."", ""Column Type"": ""Specialty / Application Specific"", ""Diameter (Metric)"": ""3 mm"", ""Endcapped"": ""Yes"", ""Max. Pressure"": ""6000 psi"", ""Packing Material"": ""Spherical, Nanopolymer Silica Hybrid"", ""Pore Size"": ""300Å"", ""Quantity"": ""Pack of 2"", ""Stationary Phase"": ""Proprietary"", ""Surface Area"": ""100 m2/g"", ""Temperature (Metric) Maximum"": ""40°C"", ""Diameter (Metric) Inner"": ""3 mm"", ""Length (Metric)"": ""10 mm"", ""Particle Size"": ""5 μm"", ""Product Line"": ""Acclaim"", ""pH"": ""2.5 to 7.5"", ""Unit Size"": ""Pack of 2""}",https://www.thermofisher.com/order/catalog/product/079719,success
THER-303152,303152,Thermo Fisher Scientific,Dionex™ IonPac™ AS32-Fast-4μm Analytical and Guard Columns 30 mm,"Anion-exchange columns designed for use with ion chromatography systems and methods, available in a range of dimensions and formats. Use hydroxide-selective columns for inorganic anions, oxyhalides, organic acids, haloacetic acids, or multivalent anions in complex matrices. Alternatively, choose columns for use with carbonate eluents for well-characterized isocratic separations.",high,{},https://www.thermofisher.com/order/catalog/product/303152,success
THER-088438,088438,Thermo Fisher Scientific,Dionex™ IonPac™ AS27 Analytical and Guard Columns,Analyze trace bromate in the presence of ethylenediamine in drinking water using the Thermo Scientific™ Dionex™ IonPac™ AS27 column.,medium,"{""Anion Exchange Capacity"": ""5 μeq"", ""Certifications/Compliance"": ""U.S. EPA Methods 300.0 and 300.1"", ""Column Capacity"": ""5 μeq"", ""Column Chemistry"": ""Hydroxide"", ""Column Construction"": ""PEEK"", ""Crosslinking"": ""55% DVB"", ""For Use With (Application)"": ""Anion Exchange"", ""For Use With (Equipment)"": ""IonPac AS27 Analytical Column"", ""Green Features"": ""Responsibly packaged"", ""Hydrophobicity"": ""Ultralow"", ""Ion Exchange Group"": ""Alkanol Quaternary Ammonium Ion"", ""Max. Pressure"": ""3000 psi (207 bar)"", ""Packing Material"": ""Polymeric"", ""Particle Size"": ""10 μm"", ""Quantity"": ""Each 1"", ""Solvent Compatibility"": ""pH 0 to 14, 0 to 100% HPLC Solvents"", ""Stationary Phase"": ""Microporous Resin"", ""Column Type"": ""Guard Column"", ""Diameter (Metric)"": ""4 mm"", ""Format"": ""Standard Bore"", ""Length (Metric)"": ""50 mm"", ""Unit Size"": ""Each 1""}",https://www.thermofisher.com/order/catalog/product/088438,success
THER-35003,35003,Thermo Fisher Scientific,Hypercarb™ Porous Graphitic Carbon HPLC Columns 10 mm,,none,{},https://www.thermofisher.com/order/catalog/product/35003,success
THER-302754,302754,Thermo Fisher Scientific,"Dionex™ IonPac™ AS16-4μm Analytical, Capillary, and Guard IC Columns 4 mm","Anion-exchange columns designed for use with ion chromatography systems and methods, available in a range of dimensions and formats. Use hydroxide-selective columns for inorganic anions, oxyhalides, organic acids, haloacetic acids, or multivalent anions in complex matrices. Alternatively, choose columns for use with carbonate eluents for well-characterized isocratic separations.",high,{},https://www.thermofisher.com/order/catalog/product/302754,success
THER-043182,043182,Thermo Fisher Scientific,Dionex™ IonPac™ AS3 Analytical & Guard Anion-Exchange Columns,Order newer Thermo Scientific™ Dionex™ IonPac™ AS22 column as substitute. This column is available only in limited quantities for customers with established validated methods.,high,"{""Column Chemistry"": ""Carbonate/Bicarbonate"", ""Description"": ""AG3; 4 x 50 mm"", ""Flow Rate"": ""3 mL/min."", ""For Use With (Application)"": ""Anion Exchange"", ""For Use With (Equipment)"": ""IonPac AS3 Analytical Column"", ""Green Features"": ""Responsibly packaged"", ""Max. Pressure"": ""1500 psi (100 bar)"", ""Quantity"": ""Each 1"", ""Stationary Phase"": ""IonPac AG3"", ""Column Type"": ""Guard Column"", ""Format"": ""Standard Bore"", ""Unit Size"": ""Each 1""}",https://www.thermofisher.com/order/catalog/product/043182,success
THER-303148,303148,Thermo Fisher Scientific,Dionex™ IonPac™ AS31 Analytical and Guard Columns 50 mm,"Anion-exchange columns designed for use with ion chromatography systems and methods, available in a range of dimensions and formats. Use hydroxide-selective columns for inorganic anions, oxyhalides, organic acids, haloacetic acids, or multivalent anions in complex matrices. Alternatively, choose columns for use with carbonate eluents for well-characterized isocratic separations.",high,{},https://www.thermofisher.com/order/catalog/product/303148,success
THER-302834,302834,Thermo Fisher Scientific,Dionex™ IonPac™ AS29-Fast-4μm Analytical and Guard IC Columns,Overcome separation challenges posed by high ionic strength samples with these anion-exchange columns for isocratic analysis of inorganic anions in diverse matrices.,high,"{""Anion Exchange Capacity"": ""4.0 μeq"", ""Column Capacity"": ""4 μeq"", ""Column Chemistry"": ""Carbonate/Bicarbonate"", ""Column Construction"": ""PEEK"", ""Crosslinking"": ""55% DVB"", ""Description"": ""Dionex IonPac AG29-Fast-4μm Standard Bore Guard Column"", ""Flow Rate"": ""1.0 to 1.5 mL/min."", ""For Use With (Application)"": ""Anion Exchange"", ""Green Features"": ""Responsibly packaged"", ""Hydrophobicity"": ""Ultralow"", ""Ion Exchange Group"": ""Alkanol Quaternary Ammonium Ion"", ""Max. Pressure"": ""5000 psi (345 bar)"", ""Packing Material"": ""Ethylvinylbenzene/Divinylbenzene"", ""Particle Size"": ""10 μm"", ""Quantity"": ""Each 1"", ""Solvent Compatibility"": ""pH 0 to 14, 0 to 100% Organic HPLC Solvents"", ""Stationary Phase"": ""Microporous Resin"", ""Column Type"": ""Guard Column"", ""Diameter (Metric)"": ""4 mm"", ""Format"": ""Standard Bore"", ""Length (Metric)"": ""30 mm"", ""Unit Size"": ""Each 1""}",https://www.thermofisher.com/order/catalog/product/302834,success
THER-26050,26050,Thermo Fisher Scientific,GuardGOLD™ Capillary Columns 10 m,,none,{},https://www.thermofisher.com/order/catalog/product/26050,success
THER-27006,27006,Thermo Fisher Scientific,UHPLC Filters,Protects columns without compromising performance.,low,"{""Quantity"": ""Each"", ""Type"": ""UHPLC Direct Connect Filter Holder"", ""Product Line"": ""Thermo Scientific"", ""Unit Size"": ""Each""}",https://www.thermofisher.com/order/catalog/product/27006,success
THER-088750,088750,Thermo Fisher Scientific,Dionex™ IonPac™ AS28-Fast-4μm IC Columns,"Get fast, high efficiency, high resolution from these 4μm particle columns for trace analysis of common inorganic anions and low molecular weight organic acids.",high,"{""Anion Exchange Capacity"": ""5 μeq"", ""Column Capacity"": ""5 μeq"", ""Column Chemistry"": ""Hydroxide"", ""Column Construction"": ""PEEK"", ""Crosslinking"": ""55% DVB"", ""Flow Rate"": ""0.30 to 0.38 mL/min."", ""For Use With (Application)"": ""Anion Exchange"", ""For Use With (Equipment)"": ""Dionex IonPac AS28-Fast-4μm Microbore Analytical Column"", ""Green Features"": ""Responsibly packaged"", ""Hydrophobicity"": ""Medium-High"", ""Ion Exchange Group"": ""Alkanol Quaternary Ammonium Ion"", ""Max. Pressure"": ""5000 psi (345 bar)"", ""Packing Material"": ""Ethylvinylbenzene/Divinylbenzene"", ""Particle Size"": ""9 μm"", ""Quantity"": ""Each 1"", ""Solvent Compatibility"": ""pH 0 to 14, 0 to 100% Acetonitrile, Methanol, and Isopropanol"", ""Stationary Phase"": ""Microporous Ethylvinylbenzene Polymer Cross-Linked with Divinylbenzene"", ""Column Type"": ""Guard Column"", ""Diameter (Metric)"": ""2 mm"", ""Format"": ""Microbore"", ""Length (Metric)"": ""30 mm"", ""Unit Size"": ""Each 1""}",https://www.thermofisher.com/order/catalog/product/088750,success
THER-302758,302758,Thermo Fisher Scientific,"Dionex™ IonPac™ AS16-4μm Analytical, Capillary, and Guard IC Columns 0.4 mm",,none,{},https://www.thermofisher.com/order/catalog/product/302758,success
THER-088752,088752,Thermo Fisher Scientific,Dionex™ IonPac™ AS28-Fast-4μm IC Columns,"Get fast, high efficiency, high resolution from these 4μm particle columns for trace analysis of common inorganic anions and low molecular weight organic acids.",high,"{""Anion Exchange Capacity"": ""0.2 μeq"", ""Column Capacity"": ""0.2 μeq"", ""Column Chemistry"": ""Hydroxide"", ""Column Construction"": ""PEEK"", ""Crosslinking"": ""55% DVB"", ""Flow Rate"": ""0.012 to 0.02 mL/min."", ""For Use With (Application)"": ""Anion Exchange"", ""For Use With (Equipment)"": ""Dionex IonPac AS28-Fast-4μm Capillary Column"", ""Green Features"": ""Responsibly packaged"", ""Hydrophobicity"": ""Medium-High"", ""Ion Exchange Group"": ""Alkanol Quaternary Ammonium Ion"", ""Max. Pressure"": ""5000 psi (345 bar)"", ""Packing Material"": ""Ethylvinylbenzene/Divinylbenzene"", ""Particle Size"": ""4 μm"", ""Quantity"": ""Each 1"", ""Solvent Compatibility"": ""pH 0 to 14, 0 to 100% Acetonitrile, Methanol, and Isopropanol"", ""Stationary Phase"": ""Microporous Ethylvinylbenzene Polymer Cross-Linked with Divinylbenzene"", ""Column Type"": ""Guard Column"", ""Diameter (Metric)"": ""0.4 mm"", ""Format"": ""Capillary"", ""Length (Metric)"": ""35 mm"", ""Unit Size"": ""Each 1""}",https://www.thermofisher.com/order/catalog/product/088752,success
THER-70005,70005,Thermo Fisher Scientific,BetaSil™ Silica Guard Cartridges 2.1 mm,,none,{},https://www.thermofisher.com/order/catalog/product/70005,success
