productId,partNumber,brand,name
"DAIC-84395","84395","Daicel","CHIRALPAK® ID Analytical column"
"DAIC-85311","85311","Daicel","CHIRALPAK® IE Guard cartridge ( ×3 )"
"DAIC-85324","85324","Daicel","CHIRALPAK® IE Analytical column"
"DAIC-85325","85325","Daicel","CHIRALPAK® IE Analytical column"
"DAIC-85337","85337","Daicel","CHIRALPAK® IE Guard column for semi-prep"
"DAIC-85335","85335","Daicel","CHIRALPAK® IE Semi-prep"
"DAIC-85345","85345","Daicel","CHIRALPAK® IE Semi-prep"
"DAIC-85394","85394","Daicel","CHIRALPAK® IE Analytical column"
"DAIC-85395","85395","Daicel","CHIRALPAK® IE Analytical column"
"DAIC-86311","86311","Daicel","CHIRALPAK® IF Guard cartridge ( ×3 )"
"DAIC-86324","86324","Daicel","CHIRALPAK® IF Analytical column"
"DAIC-86325","86325","Daicel","CHIRALPAK® IF Analytical column"
"DAIC-86337","86337","Daicel","CHIRALPAK® IF Guard column for semi-prep"
"DAIC-86335","86335","Daicel","CHIRALPAK® IF Semi-prep"
"DAIC-86345","86345","Daicel","CHIRALPAK® IF Semi-prep"
"DAIC-86394","86394","Daicel","CHIRALPAK® IF Analytical column"
"DAIC-86395","86395","Daicel","CHIRALPAK® IF Analytical column"
"DAIC-87311","87311","Daicel","CHIRALPAK® IG Guard cartridge ( ×3 )"
"DAIC-87324","87324","Daicel","CHIRALPAK® IG Analytical column"
"DAIC-87325","87325","Daicel","CHIRALPAK® IG Analytical column"
"DAIC-87337","87337","Daicel","CHIRALPAK® IG Guard column for semi-prep"
"DAIC-87335","87335","Daicel","CHIRALPAK® IG Semi-prep"
"DAIC-87345","87345","Daicel","CHIRALPAK® IG Semi-prep"
"DAIC-87394","87394","Daicel","CHIRALPAK® IG Analytical column"
"DAIC-87395","87395","Daicel","CHIRALPAK® IG Analytical column"
"DAIC-89311","89311","Daicel","CHIRALPAK® IH Guard cartridge ( ×3 )"
"DAIC-89324","89324","Daicel","CHIRALPAK® IH Analytical column"
"DAIC-89325","89325","Daicel","CHIRALPAK® IH Analytical column"
"DAIC-89337","89337","Daicel","CHIRALPAK® IH Guard column for semi-prep"
"DAIC-89335","89335","Daicel","CHIRALPAK® IH Semi-prep"
"DAIC-89345","89345","Daicel","CHIRALPAK® IH Semi-prep"
"DAIC-89394","89394","Daicel","CHIRALPAK® IH Analytical column"
"DAIC-89395","89395","Daicel","CHIRALPAK® IH Analytical column"
"DAIC-90311","90311","Daicel","CHIRALPAK® IJ Guard cartridge ( ×3 )"
"DAIC-90324","90324","Daicel","CHIRALPAK® IJ Analytical column"
"DAIC-90325","90325","Daicel","CHIRALPAK® IJ Analytical column"
"DAIC-90337","90337","Daicel","CHIRALPAK® IJ Guard column for semi-prep"
"DAIC-90335","90335","Daicel","CHIRALPAK® IJ Semi-prep"
"DAIC-90345","90345","Daicel","CHIRALPAK® IJ Semi-prep"
"DAIC-90394","90394","Daicel","CHIRALPAK® IJ Analytical column"
"DAIC-90395","90395","Daicel","CHIRALPAK® IJ Analytical column"
"DAIC-91311","91311","Daicel","CHIRALPAK® IK Guard cartridge ( ×3 )"
"DAIC-91324","91324","Daicel","CHIRALPAK® IK Analytical column"
"DAIC-91325","91325","Daicel","CHIRALPAK® IK Analytical column"
"DAIC-91337","91337","Daicel","CHIRALPAK® IK Guard column for semi-prep"
"DAIC-91335","91335","Daicel","CHIRALPAK® IK Semi-prep"
"DAIC-91345","91345","Daicel","CHIRALPAK® IK Semi-prep"
"DAIC-91394","91394","Daicel","CHIRALPAK® IK Analytical column"
"DAIC-91395","91395","Daicel","CHIRALPAK® IK Analytical column"
"DAIC-92311","92311","Daicel","CHIRALPAK® IM Guard cartridge ( ×3 )"
"DAIC-92324","92324","Daicel","CHIRALPAK® IM Analytical column"
"DAIC-92325","92325","Daicel","CHIRALPAK® IM Analytical column"
"DAIC-92337","92337","Daicel","CHIRALPAK® IM Guard column for semi-prep"
"DAIC-92335","92335","Daicel","CHIRALPAK® IM Semi-prep"
"DAIC-92345","92345","Daicel","CHIRALPAK® IM Semi-prep"
"DAIC-92394","92394","Daicel","CHIRALPAK® IM Analytical column"
"DAIC-92395","92395","Daicel","CHIRALPAK® IM Analytical column"
"DAIC-80253","80253","Daicel","CHIRALPAK® IA Guard column for preparative"
"DAIC-80256","80256","Daicel","CHIRALPAK® IA Preparative column"
"DAIC-83253","83253","Daicel","CHIRALPAK® IC Guard column for preparative"
"DAIC-83256","83256","Daicel","CHIRALPAK® IC Preparative column"
"DAIC-80592","80592","Daicel","Daicel CHIRALPAK IA-3 50x2.1mm"
"DAIC-80593","80593","Daicel","Daicel CHIRALPAK IA-3 100x2.1mm"
"DAIC-88592","88592","Daicel","Daicel CHIRALPAK IB N-3 50x2.1mm"
"DAIC-88593","88593","Daicel","Daicel CHIRALPAK IB N-3 100x2.1mm"
"DAIC-81592","81592","Daicel","Daicel CHIRALPAK IB-3 50x2.1mm"
"DAIC-81593","81593","Daicel","Daicel CHIRALPAK IB-3 100x2.1mm"
"DAIC-83592","83592","Daicel","Daicel CHIRALPAK IC-3 50x2.1mm"
"DAIC-83593","83593","Daicel","Daicel CHIRALPAK IC-3 100x2.1mm"
"DAIC-84592","84592","Daicel","Daicel CHIRALPAK ID-3 50x2.1mm"
"DAIC-84593","84593","Daicel","Daicel CHIRALPAK ID-3 100x2.1mm"
"DAIC-85592","85592","Daicel","Daicel CHIRALPAK IE-3 50x2.1mm"
